LICENCE,NAME,MAILING_ADDRESS,BUSINESS_ID,CIVIC_ADDRESS,LICENCE_YEAR,APPLICATION_DATE,X,Y,DESCRIPTION,STATUS,LICENCE_DESC,LEGAL_ID,STREET,YEAR,GISLINK
8965,LONDON BUILDERS LTD,,98804C070628144649070000,"962 DARWIN AVE
VICTORIA BC  V8X 2X9",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012122029560000,DARWIN AVE,,007-069-910
8966,PERRY TREE SERVICES LTD.,,99100C070629140943850000,"4057 SHELBOURNE ST
VICTORIA BC  V8N 3E5  (Alias or unit within)
4055 SHELBOURNE ST
VICTORIA   BC   V8N 3E5",2007,2007-06-29-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,TREE SURGEON,99116C070629140545680000,SHELBOURNE ST,,000-518-298
8967,NEVIN J HARPER,,99100C070629142742220000,"355 GORGE RD W
VICTORIA BC  V9A 1M9",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INSTRUCTION/TRAINING,1819991012125331210000,GORGE RD W,,002-512-912
8968,MAGICAL MOMENTS DECORATING,,99489C070703150551640000,"715 CLAREMONT AVE
VICTORIA BC  V8Y 1J9",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INTERIOR DECORATOR,1819991012145824810000,CLAREMONT AVE,,006-099-238
8969,DLS ACCOUNTING SERVICES,,99913C070704102438660000,"103 494 MARSETT PL
VICTORIA BC  V8Z 7J1",2010,2010-01-01-00.00.00.000000,,,ACCOUNTANT,APPROVED,NOT APPLICABLE,1819991012155627520000,MARSETT PL,,VIS2982
897,ROYAL LANCER APARTMENTS,,BLBUS-0914020400000798,"1567 SHELBOURNE ST
VICTORIA   BC
",2012,2012-01-01-00.00.00.000000,,,APARTMENTS,APPROVED,NOT APPLICABLE,1819991012133617550000,CEDAR HILL CROSS RD,,003-915-476
8970,CENTURY GROUP INC,,99913C070704150055980000,"712 BOSSI PL
VICTORIA BC  V8Y 0A1",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,TRANSFERRED,GENERAL CONTRACTOR,20013C080110150736450000,CORDOVA BAY RD,,007-403-810
8971,FIRST ISLAND REALTY INC. DBA COLDWELL BANKER FIRST VICTORIA REALTY,,00237C070705121313430000,"3388 DOUGLAS ST
VICTORIA BC  V8Z 3L3  (Alias or unit within)
3388 DOUGLAS ST
VICTORIA   BC   V8Z 3L3",2012,2012-01-01-00.00.00.000000,,,REAL ESTATE SALES,APPROVED,NOT APPLICABLE,1819991012130542000000,DOUGLAS ST,,003-860-523
8972,D S B JANITORIAL SERVICES,,00554C070706075517820000,"4422 SHELBOURNE ST
VICTORIA BC  V8N 3G3",2008,2008-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,CLEANING SERVICE,1819991012105908990000,SHELBOURNE ST,,002-091-381
8973,PRECISION BUILDING MAINTENANCE INC,,00554C070706083330800000,"BUSINESS - OUT OF TOWN  (Alias or unit within)
BUSINESS - OUT OF TOWN
",2008,2008-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,781C20050719114205710000,BUSINESS - OUT OF TOWN,,
8974,TNT LANDSCAPE COMPANY,,00796C070709132858050000,"4108 LARCHWOOD DR
VICTORIA BC  V8N 6H7",2008,2008-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GARDENING/LAWNCARE,1819991012111207120000,LARCHWOOD DR,,015-787-184
8975,GHAG CONSTRUCTION,,00796C070709135507150000,"4273 HOULIHAN PL
VICTORIA BC  V8N 3T2",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012112853680000,HOULIHAN PL,,001-216-970
8976,LAST CHANCE DOG RE-HOMING SERVICE,,00796C070709145248870000,"81 REGINA AVE
VICTORIA BC  V8Z 1J2",2009,2009-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,NOT APPLICABLE,1819991012123000180000,REGINA AVE,,008-078-467
8977,MIRAMONTES ARTWORKS INC,,00796C070709150740640000,"2925 SEA VIEW RD
VICTORIA BC  V8N 1L2",2012,2012-01-01-00.00.00.000000,,,ARTIST,APPROVED,NOT APPLICABLE,1819991012134936280000,SEA VIEW RD,,006-160-361
8978,HEIDI BADA,,01017C070710135825690000,"666 GORGE RD W
VICTORIA BC  V9A 1N5",2010,2010-01-01-00.00.00.000000,,,ADMINISTRATION OFFICE,APPROVED,NOT APPLICABLE,1819991012130015190000,GORGE RD W,,000-548-278
8979,COBBLE HILL BLASTING LTD,,01017C070710140429660000,"BUSINESS - OUT OF TOWN  (Alias or unit within)
BUSINESS - OUT OF TOWN
",2008,2008-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,781C20050719114205710000,BUSINESS - OUT OF TOWN,,
898,MR FERTILIZER,,BLBUS-0914020400000799,9 BURNSIDE ROAD WEST,2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,GARDENING,1819991012125203660000,BURNSIDE RD W,,004-189-400
8980,HOMEPRO INSPECTIONS,,01017C070710140904670000,"2807 WYNDEATT AVE
VICTORIA BC  V9A 2L7",2011,2011-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INSPECTION SERVICE,1819991012130217290000,WYNDEATT AVE,,006-038-816
8981,SAANICH CONVENIENCE STORE,,01017C070710141307590000,"3666 SAANICH RD
VICTORIA BC  V8X 1X6",2008,2008-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,FOOD/GROCERIES,1819991012122325320000,SAANICH RD,,000-278-998
8982,CRAGCO CONSTRUCTION,,01017C070710144545740000,"1710 MCKENZIE AVE
VICTORIA BC  V8N 1A7",2009,2009-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012114348910000,MCKENZIE AVE,,000-397-067
8983,IRIE ISLAND NAILS,,01017C070710145636590000,"B 3950 QUADRA ST
VICTORIA BC  V8X 1J6  (Alias or unit within)
3950 QUADRA ST
VICTORIA   BC   V8X 1J6",2010,2010-01-01-00.00.00.000000,,,PERSONAL SERVICE,TRANSFERRED,MASSAGE,79458C090129104656020000,QUADRA ST,,003-508-285
8984,BUTTERFIELD CONSTRUCTION LTD,,01017C070710150334510000,"BUSINESS - OUT OF TOWN  (Alias or unit within)
BUSINESS - OUT OF TOWN
",2009,2009-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,781C20050719114205710000,BUSINESS - OUT OF TOWN,,
8985,UNDERFOOT FLOORING,,01017C070710153347900000,"995 LUCAS AVE
VICTORIA BC  V8X 4H4",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,FLOORING,1819991012104333770000,LUCAS AVE,,001-130-587
8986,ACE'S PET SPA,,01463C070712150027630000,"3312 WHITTIER AVE
VICTORIA BC  V8Z 3P9",2007,2007-07-12-00.00.00.000000,,,PERSONAL SERVICE,WITHHELD,NOT APPLICABLE,1819991012130605670000,WHITTIER AVE,,000-868-299
8987,WESTSHORE REPAIR AND HOME IMPROVEMENTS,,01463C070712150432560000,"414 899 DARWIN AVE
VICTORIA BC  V8X 2X7",2010,2010-01-01-00.00.00.000000,,,ADMINISTRATION OFFICE,APPROVED,NOT APPLICABLE,1819991012122231380000,DARWIN AVE,,VIS3305
8988,EMERGENT DESIGNS SCIENCE & TECHNOLOGY CONSULTING LTD.,,01463C070712151034310000,"209 1595 MCKENZIE AVE
VICTORIA BC  V8N 1A4  (Alias or unit within)
1555 MCKENZIE AVE
VICTORIA   BC   V8N 1A4",2009,2009-01-01-00.00.00.000000,,,RESEARCH COMPANY,APPROVED,NOT APPLICABLE,57719991119102521140000,MCKENZIE AVE,,001-455-397
8989,SEA - IMAGE CORPORATION,,01662C070713140624500000,"21 4560 WEST SAANICH RD
VICTORIA BC  V8Z 3G4",2012,2012-01-01-00.00.00.000000,,,ADMINISTRATION OFFICE,APPROVED,NOT APPLICABLE,1819991012154616700000,WEST SAANICH RD,,VIS2226
899,MIKE BUGSLAG CARPENTRY,,BLBUS-0914020400000800,"5819 OLD WEST SAANICH RD
VICTORIA   BC
V9E 2H1",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,BRICKLAYING,1819991012150341560000,OLD WEST SAANICH RD,,000-961-329
8990,K9 COUNTRY CLUB LTD,,01662C070713143817380000,"405 WAKASHAN PL
VICTORIA BC  V9E 2J3",2012,2012-01-01-00.00.00.000000,,,KENNEL,APPROVED,NOT APPLICABLE,1819991012150937210000,WAKASHAN PL,,000-316-661
8991,"MURRAY, DELMA R",,01662C070713150605370000,"1297 OCEAN VIEW RD
VICTORIA BC  V8P 1J6",2012,2012-01-01-00.00.00.000000,,,INSTRUCTOR/INSTRUCTION,APPROVED,NOT APPLICABLE,1819991012115933850000,OCEAN VIEW RD,,004-490-185
8992,DIANNE MCTAVISH LIVING SPACE CONSULTANT,,01662C070713150938470000,"4913 CORDOVA BAY RD
VICTORIA BC  V8Y 2K1",2010,2010-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INTERIOR DECORATOR,1819991012151824490000,CORDOVA BAY RD,,003-362-426
8993,PROSPECT HEALING ARTS,,02007C070717161135860000,"3442 WHITTIER AVE
VICTORIA BC  V8Z 3R2",2011,2011-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,PERSONAL SERVICE,1819991012150750050000,STEVENS RD,,000-222-330
8994,WILKES CLEANING +,,02476C070720141329540000,"900 DARWIN AVE
VICTORIA BC  V8X 2X9",2010,2010-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,TRANSFERRED,CLEANING SERVICE,1819991012155636200000,MARSETT PL,,VIS2982
8995,WESTFIELD CARPENTRY LTD,,02735C070724093124780000,"1690 TAMPICO PL
VICTORIA BC  V8N 5H2",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,CARPENTER,1819991012111423550000,TAMPICO PL,,001-340-646
8996,PERIDONA FINE & FUNCTIONAL ART COMPANY,,02792C070724132638350000,"7 898 SEVENOAKS RD
VICTORIA BC  V8X 3E7  (Alias or unit within)
898 SEVENOAKS RD
VICTORIA   BC   V8X 3E7",2008,2008-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,MOBILE SALES/SERVICE,247620030923100257930000,SEVENOAKS RD,,002-154-536
8997,HEIGHTS JANITORIAL SERVICES,,02792C070724132948930000,"806 KILLDONAN RD
VICTORIA BC  V8X 4K8",2009,2009-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,JANITORIAL,1819991012103014710000,KILLDONAN RD,,000-177-211
8998,HEAVENOR FARM BED & BREAKFAST,,02790C070724144301080000,"5983 WEST SAANICH RD
VICTORIA BC  V9E 2G4",2009,2009-01-01-00.00.00.000000,,,BED & BREAKFAST-NOT TO EXCEED 430 SQ FT,APPROVED,NOT APPLICABLE,1819991012150555140000,WEST SAANICH RD,,004-698-410
8999,FITNESS FOR THE AVERAGE JO SERVICES,,02824C070724152232450000,"631 BALTIC PL
VICTORIA BC  V8Z 2B2",2009,2009-01-01-00.00.00.000000,,,PUBLISHER,APPROVED,NOT APPLICABLE,1819991012101554910000,BALTIC PL,,002-627-396
900,SCISSOR WIZARDS,,BLBUS-0914020400000801,29 BURNSIDE ROAD WEST,2007,2007-01-01-00.00.00.000000,,,HAIRDRESSER/BARBER,APPROVED,NOT APPLICABLE,45419991117130538700000,BURNSIDE RD W,,005-851-301
9000,DREAMLAND DAYCARE,,02824C070724152617130000,"3172 WASCANA ST
VICTORIA BC  V9A 1W3",2012,2012-01-01-00.00.00.000000,,,DAY CARE CENTRE,APPROVED,NOT APPLICABLE,1819991012125049510000,WASCANA ST,,008-373-973
9001,SHANNON GUSTAFSSON,,02792C070724161253590000,"4777 FALAISE DR
VICTORIA BC  V8Y 3E8",2010,2010-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INSTRUCTION/TRAINING,1819991012154306330000,FALAISE DR,,013-836-111
9002,YELLOW COFFEE BAR,,02879C070725083621800000,"186 BURNSIDE RD W
VICTORIA BC  V9A 1C1",2010,2010-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,MOBILE SALES/SERVICE,1819991012124319290000,BURNSIDE RD W,,008-352-437
9003,DRAKE MEDOX TRAINING DEVELOPMENT CENTRE (BC) INC,,02879C070725084155110000,"100 3581 SHELBOURNE ST
VICTORIA BC  V8P 4G8  (Alias or unit within)
3581 SHELBOURNE ST
VICTORIA   BC   V8P 4G8",2008,2008-01-01-00.00.00.000000,,,PERSONAL SERVICE,APPROVED,HOME CARE,541120031112114316930000,SHELBOURNE ST,,003-520-323
9004,TRUE LASER COSMETIC,,02879C070725090414900000,"5209 POLSON TERR
VICTORIA BC  V8Y 2C5",2009,2009-01-01-00.00.00.000000,,,THERAPIST,APPROVED,NOT APPLICABLE,1819991012151743790000,POLSON TERR,,006-580-033
9005,J R CREATIONS,,02879C070725090930670000,"3132 DONALD ST
VICTORIA BC  V9A 1Y3",2010,2010-01-01-00.00.00.000000,,,HOME CRAFTS,APPROVED,NOT APPLICABLE,1819991012124908890000,DONALD ST,,008-345-040
9006,DROLET DESIGN,,02879C070725091506690000,"31 4541 CHATTERTON WAY
VICTORIA BC  V8X 4Y7  (Alias or unit within)
4541 CHATTERTON WAY
VICTORIA   BC   V8X 4Y7",2008,2008-01-01-00.00.00.000000,,,DRAFTSMAN,APPROVED,NOT APPLICABLE,02879C070725091311200000,CHATTERTON WAY,,001-711-679
9007,DAN AUNE PLUMBING & HEATING,,02990C070725161352190000,"4038 PROVIDENCE PL
VICTORIA BC  V8N 0A6",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,TRANSFERRED,PLUMBING & HEATING,48249C090508110250910000,PROVIDENCE PL,,027-898-326
9008,STUDIO AMPHION,,03067C070726101208340000,"3200 SERVICE ST
VICTORIA BC  V8P 4M7",2011,2011-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INSTRUCTION/TRAINING,1819991012132636330000,SERVICE ST,,005-515-122
9009,BRAMAN'S LAWNS AND LANDSCAPING,,03174C070727101858270000,"2850 ROCKWELL AVE
VICTORIA BC  V9A 2M9",2008,2008-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,LANDSCAPING,1819991012130255850000,ROCKWELL AVE,,004-460-821
901,C W CREATIVE WORKS,,BLBUS-0914020400000802,384 BURNSIDE ROAD EAST,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,PHOTOGRAPHER,1819991012121954510000,BURNSIDE RD E,,006-128-530
9010,CRYSTAL JADE RESTAURANT LTD,,03397C070730153122800000,"801 VERNON AVE
VICTORIA BC  V8X 2W8  (Alias or unit within)
3551 RAVINE WAY
VICTORIA   BC   V8X 4Z1",2012,2012-01-01-00.00.00.000000,,,RESTAURANT,APPROVED,NOT APPLICABLE,60619991119161739760000,VERNON AVE,,002-841-339
9011,BECON SUPPORT SERVICES,,03501C070731085757270000,"1236 MARIPOSA AVE
VICTORIA BC  V8Z 6P4",2012,2012-01-01-00.00.00.000000,,,PERSONAL SERVICE,APPROVED,HOME CARE,1819991012100048690000,MARIPOSA AVE,,000-289-558
9012,STUDIO KD,,03501C070731090513300000,"B 4078 CEDAR HILL RD
VICTORIA BC  V8N 3C3",2009,2009-01-01-00.00.00.000000,,,ARTIST,APPROVED,NOT APPLICABLE,1819991012151023730000,CORDOVA BAY RD,,000-927-945
9013,ORANGE PEEL TRADING INC DBA ORANGE PEEL HOME DECORE,,03501C070731093011800000,"425 777 ROYAL OAK DR
VICTORIA BC  V8X 4V1  (Alias or unit within)
777 ROYAL OAK DR
VICTORIA   BC   V8X 4V1",2009,2009-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,HOME IMPROVEMENT,645120020812100232010000,ROYAL OAK DR,,017-632-641
9014,CLASSIC ROCK GARDEN ORNAMENTS LTD,,03501C070731093652710000,"5471 HAMSTERLY RD
VICTORIA BC  V8Y 1S4",2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,GARDENING,1819991012145611450000,HAMSTERLY RD,,005-809-274
9015,PHATTY GLASSWORKS INC,,03501C070731095641860000,"654 BURNSIDE RD W
VICTORIA BC  V8Z 1M8  (Alias or unit within)
660 BURNSIDE RD W
VICTORIA   BC   V8Z 1M8",2007,2007-07-31-00.00.00.000000,,,RETAIL SALES,APPLICATION,HOBBIES/GIFTS/CRAFTS,56119991118142325390000,BURNSIDE RD W,,003-261-492
9016,UNIVERSITY HEIGHTS ESSO,,03501C070731102055590000,"3954 SHELBOURNE ST
VICTORIA BC  V8N 3E2",2012,2012-01-01-00.00.00.000000,,,SERVICE STATION/RETAIL SALES/CAR WASH,APPROVED,NOT APPLICABLE,1819991012114338800000,SHELBOURNE ST,,000-737-763
9017,UNIVERSITY HEIGHTS ESSO,,03501C070731102919360000,"3954 SHELBOURNE ST
VICTORIA BC  V8N 3E2",2008,2008-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,CONVENIENCE STORE,1819991012114338800000,SHELBOURNE ST,,000-737-763
9018,UNIVERSITY HEIGHTS ESSO,,03501C070731103251660000,"3954 SHELBOURNE ST
VICTORIA BC  V8N 3E2",2008,2008-01-01-00.00.00.000000,,,CAR WASH,APPROVED,NOT APPLICABLE,1819991012114338800000,SHELBOURNE ST,,000-737-763
9019,CHIKARA KICKBOXING & TOTAL FITNESS,,03501C070731115500750000,"4546 STRATFORD RD
VICTORIA BC  V9E 2C2",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INSTRUCTION/TRAINING,716C20040917132219250000,STRATFORD RD,,026-030-063
902,MOORE'S THE SUIT PEOPLE LTD,,BLBUS-0914020400000803,"103 3531 BLANSHARD ST
VICTORIA BC  V8Z 3L6  (Alias or unit within)
3440 SAANICH RD
VICTORIA BC  V8Z 0B9",2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,TRANSFERRED,CLOTHING,77836C100304120358860000,BLANSHARD ST,,027-544-257
9020,ZACHARY D. MAY,,03501C070731120551370000,"2840 RICHMOND RD
VICTORIA BC  V8R 4T7",2009,2009-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,CARPENTER,1819991012131851000000,RICHMOND RD,,005-125-006
9021,CANADIAN FITNESS COACHING CONSULTANTS LTD,,03644C070801162753560000,"770 SAYWARD RD
VICTORIA BC  V8Y 1R2",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,CONSULTANT,1819991012145655390000,SAYWARD RD,,004-661-435
9022,VANDALAY INDUSTRIES LTD,,03980C070803101412610000,"3582 CALUMET AVE
VICTORIA BC  V8X 1V5",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012153240450000,DALEWOOD LANE,,017-904-137
9023,ALLISON FINE HOME IMPROVEMENTS,,04004C070803101857750000,"1512 DERBY RD
VICTORIA BC  V8P 1T7",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012133122270000,DERBY RD,,005-583-454
9024,TROPICAL ISLAND RESTAURANT LTD,,03980C070803102020730000,"1 3690 SHELBOURNE ST
VICTORIA BC  V8P 4H2  (Alias or unit within)
3690 SHELBOURNE ST
VICTORIA   BC   V8P 4H2",2012,2012-01-01-00.00.00.000000,,,RESTAURANT,APPROVED,NOT APPLICABLE,393320010723093649430000,SHELBOURNE ST,,000-884-537
9025,BLAISE INTERIORS LTD,,03958C070803112945180000,"3456 BETHUNE AVE
VICTORIA BC  V8X 1W2",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,RESTORATION SERVICE,1819991012131517730000,BETHUNE AVE,,003-375-722
9026,AROBASS INSTALLATIONS LTD,,03958C070803155621300000,"4309 SAVOY PL
VICTORIA BC  V8Z 5K6",2009,2009-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,INSTALLATIONS,1819991012154524240000,SAVOY PL,,004-664-507
9027,JOE BARLOW,,04093C070807095816220000,"785 GLADIOLA AVE
VICTORIA BC  V8Z 2T2",2008,2008-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,RENOVATIONS,1819991012095209040000,GLADIOLA AVE,,007-810-121
9028,HANNAH'S HOUSE DAYCARE,,04290C070808092455650000,"3204 BELLEVUE RD
VICTORIA BC  V8X 1C1",2012,2012-01-01-00.00.00.000000,,,DAY CARE CENTRE,APPROVED,NOT APPLICABLE,1819991012115249820000,BELLEVUE RD,,006-025-218
9029,ZENSPORT LTD,,04290C070808093412710000,"58 CREASE AVE
VICTORIA BC  V8Z 1S3  (Alias or unit within)
54 CREASE AVE
VICTORIA   BC   V8Z 1S3",2010,2010-01-01-00.00.00.000000,,,MECHANIC,APPROVED,NOT APPLICABLE,323920000919131837430000,CREASE AVE,,023-756-713
903,CALICO CUPBOARD AT MATTICK'S FARM,,BLBUS-0914020400000804,"5134 CORDOVA BAY RD
VICTORIA BC  V8Y 2K5  (Alias or unit within)
5120 CORDOVA BAY RD
VICTORIA BC  V8Y 2K5",2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,TRANSFERRED,HOBBIES/GIFTS/CRAFTS,49119991117132847330000,CORDOVA BAY RD,,004-462-271
9030,VICTORIA ASSOCIATION FOR COMMUNITY LIVING,,04290C070808094342460000,"4009 CEDAR HILL CROSS RD
VICTORIA BC  V8X 2G8",2007,2007-08-08-00.00.00.000000,,,PERSONAL SERVICE,APPROVED,HOME CARE,1819991012105659640000,CEDAR HILL RD,,005-794-790
9031,"KATHLEEN LAURIE SCHOOL OF HIGHLAND DANCE, THE",,04290C070808095220650000,"3703 ST. AIDAN'S ST
VICTORIA BC  V8P 2V7",2012,2012-01-01-00.00.00.000000,,,INSTRUCTOR/INSTRUCTION,APPROVED,NOT APPLICABLE,1819991012113610500000,ST. AIDAN'S ST,,018-167-586
9032,BARRY M ROBINSON M.A.,,04488C070809133549780000,"1165 PALMER RD
VICTORIA BC  V8P 2H5",2012,2012-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,NOT APPLICABLE,1819991012121317840000,PALMER RD,,007-506-821
9033,CROTTYCHOP MASSAGE THERAPY SERVICES,,04534C070810132917300000,"1756 FELTHAM RD
VICTORIA BC  V8N 2A5",2011,2011-01-01-00.00.00.000000,,,THERAPIST,TRANSFERRED,MASSAGE,1819991012111319620000,FELTHAM RD,,000-098-281
9034,MAGGIE'S NEW BEGINNINGS,,04678C070813103558540000,"4137 BIRTLES AVE
VICTORIA BC  V8Z 3Z3",2008,2008-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,PHOTOGRAPHER,1819991012102141330000,BIRTLES AVE,,000-000-230
9035,STARBUCKS COFFEE #4530,,04850C070814094357210000,"104 1646 MCKENZIE AVE
VICTORIA BC  V8N 1A5  (Alias or unit within)
1654 MCKENZIE AVE
VICTORIA   BC   V8N 1A5",2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,COFFEE SHOP,04772C070813150013780000,MCKENZIE AVE,,026-181-045
9036,READING TOWN VICTORIA,,04850C070814102834560000,"205 1662 MCKENZIE AVE
VICTORIA BC  V8N 1A5  (Alias or unit within)
1654 MCKENZIE AVE
VICTORIA   BC   V8N 1A5",2010,2010-01-01-00.00.00.000000,,,INSTRUCTOR/INSTRUCTION,APPROVED,NOT APPLICABLE,04772C070813150336180000,MCKENZIE AVE,,026-181-045
9037,BLOCKBUSTER CANADA CO,,04850C070814105951740000,"1660 MCKENZIE AVE
VICTORIA BC  V8N 1A5  (Alias or unit within)
1654 MCKENZIE AVE
VICTORIA   BC   V8N 1A5",2012,2012-01-01-00.00.00.000000,,,VIDEO RENTALS,APPROVED,NOT APPLICABLE,03213C070727112031750000,MCKENZIE AVE,,026-181-045
9038,TUSCANY MEDICAL CLINIC,,04850C070814111254120000,"102 1646 MCKENZIE AVE
VICTORIA BC  V8N 1A5  (Alias or unit within)
1654 MCKENZIE AVE
VICTORIA   BC   V8N 1A5",2012,2012-01-01-00.00.00.000000,,,PHYSICIAN,APPROVED,NOT APPLICABLE,04772C070813150139580000,MCKENZIE AVE,,026-181-045
9039,TUSCANY MEDICAL CLINIC,,04850C070814111549000000,"102 1646 MCKENZIE AVE
VICTORIA BC  V8N 1A5  (Alias or unit within)
1654 MCKENZIE AVE
VICTORIA   BC   V8N 1A5",2007,2007-08-14-00.00.00.000000,,,PHYSICIAN,APPROVED,NOT APPLICABLE,04772C070813150139580000,MCKENZIE AVE,,026-181-045
904,ROBERT A REIMER LAWYER,,BLBUS-0914020400000805,4195 SHELBOURNE STREET,2012,2012-01-01-00.00.00.000000,,,LAWYER,APPROVED,NOT APPLICABLE,1819991012111057750000,SHELBOURNE ST,,002-273-586
9040,WEIGHT WATCHERS CANADA LTD,,04850C070814112536720000,"3980 SHELBOURNE ST
VICTORIA BC  V8N 6J1  (Alias or unit within)
3956 SHELBOURNE ST
VICTORIA BC  V8N 3E2",2012,2012-01-01-00.00.00.000000,,,HEALTH & FITNESS CENTRE,APPROVED,NOT APPLICABLE,49119991117153905260000,SHELBOURNE ST,,002-562-651
9041,"JOHN GOWER DESIGN LTD,DBA BC MOUNTAIN HOMES",,04968C070815151922170000,"1050 LESLIE DR
VICTORIA BC  V8X 2Y8",2009,2009-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,NOT APPLICABLE,1819991012123014900000,LESLIE DR,,004-022-823
9042,ACORN AND BRANCH ENTERPRISES INC,,04962C070815153820360000,"1063 CHESTERFIELD RD
VICTORIA BC  V8Z 2T9",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GARDENING/LAWNCARE,1819991012094448320000,CONWAY RD,,007-007-256
9043,PACIFIC SUNRISE SYSTEMS CONSULTING,,05098C070816082045580000,"304 76 GORGE RD W
VICTORIA BC  V9A 1M1",2009,2009-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,NOT APPLICABLE,434C20060118095642510000,GORGE RD W,,VIS5928
9044,V CITY CLOTHING,,05098C070816085007190000,"3230 ELDON PL
VICTORIA BC  V8Z 3R4",2008,2008-01-01-00.00.00.000000,,,DESIGNER,APPROVED,NOT APPLICABLE,1819991012124018420000,ELDON PL,,003-642-691
9045,PHARMASAVE #266,,05164C070816112524290000,"103 1646 MCKENZIE AVE
VICTORIA BC  V8N 1A5  (Alias or unit within)
1654 MCKENZIE AVE
VICTORIA   BC   V8N 1A5",2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,PHARMACY/DRUGSTORE,05164C070816112310090000,MCKENZIE AVE,,026-181-045
9046,TERRA PACIFICA LANDSCAPE AND HORTICULTURE SERVICES LTD,,05105C070816113210750000,"1931 APPLETON PL
VICTORIA BC  V8N 3A3",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,TRANSFERRED,GARDENING/LAWNCARE,1819991012111642020000,LONGACRE DR,,002-926-156
